"y","z[0]","z[1]","z[2]","z[3]","z[4]","z[5]","z[6]","z[7]","z[8]","z[9]","z[10]","z[11]","z[12]","z[13]","z[14]","z[15]","z[16]","z[17]","z[18]","z[19]","z[20]","z[21]","z[22]","z[23]","z[24]","z[25]","z[26]","z[27]","z[28]","z[29]","z[30]","z[31]","z[32]","z[33]","z[34]","z[35]","z[36]","z[37]","z[38]","z[39]","z[40]","z[41]","z[42]","z[43]","z[44]","z[45]","z[46]","z[47]","z[48]","z[49]","z[50]","z[51]","z[52]","z[53]"
"HSPB8","0.07371319128561168","0.11264065118506104","0.019032798659324876","0.4408666507062485","0.3896337084031602","0.4950921714148911","0.4019631314340436","0.14437395259755806","0.1476418482164233","0.1807876466363419","0.020349533157768735","0.026645918123054828","0.18075173569547523","0.18350490782858514","0.10924108211635146","0.1553746708163754","0.12711276035432129","0.13825712233660523","0.20790040699066317","0.22554464926981085","0.06684223126645919","0.012293512090016757","0.000622456308355279","0.1374670816375389","0.07969834809672013","0.8798180512329423","0.21551352645439315","0.8431888915489586","0.19827627483840077","1.0","0.1989466124012449","0.4670816375389035","0.4524778549197989","0.08312185779267417","0.03814938951400527","0.0028489346420876227","0.18442662197749582","0.06244912616710558","0.913574335647594","0.03322959061527412","0.03491740483600671","0.011407708881972707","0.03737131912856117","0.21484318889154896","0.1259037586784774","0.14031601627962653","0.04352406033038066","0.1084271007900407","0.04728273880775676","0.03152980608091932","0.07062485037107973","0.2104141728513287","0.20374670816375387","0.0004069906631553747"
"PRKCZ","0.0036858974358974362","0.010016025641025642","0.05040064102564103","0.003846153846153846","0.005608974358974359","0.0032852564102564103","0.011017628205128206","0.2398838141025641","0.38928285256410255","0.31400240384615385","1.0","0.9346955128205129","0.4879807692307692","0.5136217948717948","0.2584535256410257","0.2398637820512821","0.35767227564102566","0.27239583333333334","0.22255608974358973","0.19110576923076925","0.018108974358974357","0.0032652243589743586","0.005829326923076923","0.01911057692307692","0.01935096153846154","0.018790064102564105","0.05510817307692308","0.013701923076923077","0.07227564102564102","0.010937500000000001","0.016185897435897437","0.030649038461538464","0.020012019230769233","0.06049679487179487","0.056330128205128206","0.032852564102564104","0.2189102564102564","0.053986378205128215","0.0011618589743589744","0.007852564102564102","0.016326121794871796","0.027744391025641024","0.13585737179487178","0.06626602564102564","0.07149439102564102","0.07079326923076924","0.07784455128205128","0.07419871794871795","0.03377403846153846","0.49399038461538464","0.14651442307692308","0.011798878205128207","0.05002003205128205","0.018509615384615385"
"EPHA10","0.0006507592190889371","0.0006507592190889371","0.007375271149674621","0.0004338394793926247","0.0006507592190889371","0.0004338394793926247","0.004772234273318872","0.06724511930585682","0.11095444685466378","0.10802603036876356","0.029501084598698483","0.03058568329718004","0.2054229934924078","0.16702819956616052","0.045770065075921906","0.11290672451193058","0.18145336225596526","0.06876355748373102","0.04099783080260303","0.036659436008676785","0.011713665943600867","0.0","0.0013015184381778742","0.005206073752711497","0.007592190889370932","0.011930585683297181","0.3365509761388286","0.00824295010845987","0.008676789587852495","0.008676789587852495","0.0030368763557483735","0.0026030368763557484","0.0006507592190889371","0.0030368763557483735","0.005639913232104121","0.0004338394793926247","0.004772234273318872","0.016268980477223426","0.00021691973969631235","0.005422993492407809","0.0004338394793926247","0.026681127982646418","0.25314533622559654","0.01561822125813449","0.005206073752711497","0.004772234273318872","0.1531453362255965","0.002386117136659436","0.021908893709327547","1.0","0.004772234273318872","0.0010845986984815619","0.005856832971800434","0.0"
"TTBK2","0.18921852387843707","0.14399421128798842","0.12301013024602026","0.32344428364688854","0.23787988422575976","0.31693198263386396","0.20477568740955138","0.12282923299565847","0.20206222865412446","0.14290882778581765","0.46309696092619396","0.3806078147612156","0.223589001447178","0.3252532561505065","0.1414616497829233","0.21201157742402313","0.13748191027496381","0.11396526772793053","0.2105643994211288","0.16606367583212733","0.15882778581765555","0.16208393632416787","0.14019536903039073","0.25615050651230103","0.25958755426917507","0.2405933429811867","0.12210564399421128","0.21852387843704776","0.0723589001447178","0.22250361794500725","0.24819102749638206","0.14037626628075253","0.09117221418234443","0.06114327062228654","0.08031837916063676","0.0426917510853835","0.18560057887120116","0.10781476121562954","0.1609985528219971","0.26917510853835025","0.2100217076700434","0.0329232995658466","0.22105643994211288","0.17836468885672938","0.10112156295224312","0.1052821997105644","0.12590448625180897","0.11324167872648336","0.058972503617945","1.0","0.1573806078147612","0.2621201157742402","0.16841534008683065","0.01736613603473227"
"LATS1","0.7397397397397397","0.6306306306306306","0.514014014014014","0.7162162162162162","0.7287287287287287","0.7897897897897898","0.7997997997997998","0.22522522522522523","0.25375375375375375","0.28028028028028024","1.0","0.9359359359359358","0.3053053053053053","0.2902902902902903","0.2502502502502503","0.25925925925925924","0.29229229229229226","0.22422422422422425","0.36036036036036034","0.23223223223223222","0.7207207207207207","0.8213213213213213","0.7772772772772774","0.988988988988989","0.9424424424424424","0.7127127127127127","0.5195195195195196","0.6776776776776776","0.4754754754754755","0.6716716716716716","0.8798798798798798","0.2902902902902903","0.17217217217217218","0.26426426426426425","0.4299299299299299","0.22322322322322322","0.6991991991991993","0.6026026026026026","0.3113113113113113","0.8818818818818819","0.950950950950951","0.22422422422422425","0.5835835835835835","0.7207207207207207","0.5780780780780781","0.6136136136136136","0.5555555555555556","0.5625625625625625","0.3303303303303303","0.8378378378378377","0.6916916916916916","0.9729729729729728","0.7762762762762763","0.08008008008008008"
"TIE1","1.0","0.9496910856134156","0.17219770520741393","0.15648720211827005","0.3727272727272728","0.19011473962930273","0.32780229479258605","0.07458075904677847","0.07846425419240954","0.11006178287731687","0.05648720211827008","0.09620476610767874","0.17016769638128862","0.11632833186231245","0.09338040600176523","0.09620476610767874","0.07325684024713151","0.1059135039717564","0.13133274492497796","0.12956751985878198","0.8637246248896735","0.0037069726390114737","0.014651368049426301","0.360458958517211","0.43830538393645185","0.23336275375110327","0.1646072374227714","0.3385701676963813","0.10997352162400707","0.35039717563989414","0.43071491615180935","0.26954986760812005","0.2563106796116505","0.21906443071491616","0.33318623124448365","0.055428067078552516","0.8709620476610769","0.14457193292144752","0.1680494263018535","0.6287731685789938","0.14677846425419244","0.032568402471315094","0.1913503971756399","0.24571932921447484","0.13433362753751105","0.17846425419240952","0.20123565754633718","0.48614298323036187","0.11562224183583407","0.11067961165048543","0.7156222418358341","0.6740511915269197","0.28543689320388355","0.003353927625772286"
"NLK","0.19032872796569797","0.18246784182944262","0.6048118151500715","0.12672701286326823","0.14792758456407815","0.13649356836588855","0.16531681753215818","0.2745354930919486","0.4500952834683183","0.23475464506908053","0.24154359218675564","0.24249642686993808","0.8213434969032872","1.0","0.28394473558837546","0.23046688899475945","0.23939971414959507","0.218913768461172","0.34587898999523586","0.25440686040971894","0.1912815626488804","0.14792758456407815","0.31526917579799907","0.1698427822772749","0.22093854216293476","0.15150071462601242","0.162934730824202","0.13696998570747976","0.09790376369699859","0.1434016198189614","0.15793234873749407","0.12601238685088137","0.1024297284421153","0.23487374940447833","0.3529061457837066","0.09361600762267747","0.25345402572653647","0.14685564554549788","0.06908051453072891","0.33182467841829444","0.13292043830395428","0.1413768461171987","0.31586469747498813","0.19485469271081468","0.10064316341114816","0.11386374464030492","0.17794187708432588","0.2958551691281563","0.11743687470223917","0.771796093377799","0.36231538828013343","0.1835397808480229","0.13792282039066223","0.03430204859456884"
"ROCK1","0.47856861974046394","0.3158998558133438","0.14838117708742954","0.6057150347358762","0.6233451304233844","1.0","0.37226373050203165","0.062131340935902474","0.05485646873771137","0.06730895268056102","0.20815310001310788","0.23463101323895658","0.07458382487875213","0.06304889238432297","0.061082710709136186","0.07438720671123344","0.06599816489710315","0.05465985057019268","0.10722244068685279","0.07405950976536899","0.3545680954253506","0.42666142351553277","0.36105649495346703","0.33110499410145494","0.32999082448551575","0.29479617249967227","0.20736662734303316","0.44265303447371873","0.15729453401494298","0.44422597981386813","0.39533359549089","0.1310787783457858","0.08316948486040109","0.0895268056101717","0.12124786996985187","0.07242102503604667","0.4428496526412373","0.18691833792109055","0.08572552103814392","0.5635076681085333","0.28267138550268706","0.060296238039061464","0.17105780574125048","0.23423777690391925","0.19648708874033294","0.2162799842705466","0.24419976405819893","0.24734565473849782","0.13697732337134616","0.15454187966968144","0.2677939441604404","0.41591296369117836","0.26182985974570716","0.06344212871936032"
"NRBP2","0.29925852694018784","0.21245674740484427","0.11848739495798317","0.38650519031141867","0.3559317844784972","0.3649530400395452","0.26411270390509145","0.19747899159663865","0.19389520514087985","0.1977014335145823","0.43692535837864555","0.5585763717251606","0.31660899653979235","0.23440434997528423","0.23746910528917448","0.20415224913494806","0.18156203657933762","0.16999505684626792","0.6544735541275334","0.25417696490360847","0.3206623826000989","0.1584280771131982","0.01925358378645576","0.3157192288680178","0.3171033119130005","0.4094414236282748","0.23171033119130002","0.4534849233811171","0.1342560553633218","0.45546218487394957","0.31705388037567966","0.11547207118141373","0.07009391992090953","0.2125556104794859","0.1663865546218487","0.30410281759762725","0.299209095402867","0.20158180919426594","0.04379634206623825","1.0","0.28860603064755314","0.0833415719228868","0.2453781512605042","0.36213544241225903","0.2440929312901631","0.21888284725654966","0.15017301038062283","0.13905091448344042","0.145427582797825","0.1760751359367276","0.3257538309441424","0.3432773109243697","0.277137913989125","0.007711319822046465"
"MAP3K10","0.14985626796650417","0.12773403324584426","0.13417072865891763","0.18797650293713283","0.14704411948506438","0.15335583052118484","0.1567304086989126","0.6241094863142107","0.8563929508811398","0.5459942507186601","0.785901762279715","0.8286464191976002","1.0","0.9791276090488689","0.6092988376452942","0.31952255968004","0.6021122359705036","0.5113110861142356","0.17622797150356204","0.2319710036245469","0.14173228346456693","0.07736532933383326","0.11336082989626296","0.21797275340582428","0.19597550306211722","0.17410323709536307","0.11392325959255091","0.16697912760904884","0.09236345456817897","0.17610298712660916","0.1659792525934258","0.09936257967754031","0.07967754030746156","0.10761154855643043","0.123297087864017","0.05674290713660792","0.16804149481314834","0.11667291588551432","0.12710911136107986","0.20284964379452566","0.16491688538932633","0.053180852393450814","0.3190851143607049","0.19522559680039991","0.13298337707786526","0.14335708036495437","0.13198350206224221","0.19985001874765654","0.09711286089238844","0.3114610673665792","0.19172603424571927","0.22972128483939508","0.16135483064616923","0.03562054743157105"
"MAP3K11","0.4721456692913386","0.45452755905511816","0.2701279527559055","0.20546259842519687","0.3141732283464567","0.20885826771653543","0.3334645669291339","0.16181102362204722","0.1375984251968504","0.17416338582677166","0.27923228346456697","0.3048228346456693","0.19488188976377954","0.15698818897637795","0.20068897637795277","0.16023622047244096","0.14335629921259846","0.1860236220472441","0.38080708661417323","0.22421259842519686","0.44576771653543307","0.17244094488188977","0.26697834645669294","0.3145669291338583","0.3552657480314961","0.2812992125984252","0.37637795275590546","0.30964566929133863","0.2892716535433071","0.3035433070866142","0.4269685039370079","0.15364173228346456","0.1643208661417323","0.3094488188976378","0.3331200787401575","0.3923720472440945","0.6901574803149607","0.2852854330708662","0.08307086614173229","1.0","0.23262795275590553","0.1434547244094488","0.34222440944881893","0.4463582677165355","0.3369094488188976","0.3428149606299213","0.5149606299212599","0.7965551181102364","0.26535433070866143","0.30374015748031497","0.469488188976378","0.38026574803149604","0.3149114173228347","0.3900590551181103"
